cat1,cat2,cat3,value,description,generic_name,active_date,active_reason,deactive_date,deactive_reason,source
ndc,statin,lovastatin,58016092290,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00006054354,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54569611301,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54868606600,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,60429040010,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,63304079290,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68382006706,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,42292003101,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00093811167,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00185093998,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Clofibrate,,00349860401,"Antihyperlipidemic Drugs, NEC",Clofibrate,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00904598852,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,16590096830,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,24658013060,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,49884046565,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Clofibrate,,54274045110,"Antihyperlipidemic Drugs, NEC",Clofibrate,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,ezetimibe,,54569548900,"Antihyperlipidemic Drugs, NEC",Ezetimibe,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,54868481201,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,ezetimibe,,55289096615,"Antihyperlipidemic Drugs, NEC",Ezetimibe,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,58016054060,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,60760042060,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,colesevelam,,68258697701,"Antihyperlipidemic Drugs, NEC",Colesevelam Hydrochloride,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68180048101,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,60505450309,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,69097089715,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,55289010430,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54868415700,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00615355943,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,24658013018,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,52555063405,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,53217025160,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,colesevelam,,54868447403,"Antihyperlipidemic Drugs, NEC",Colesevelam Hydrochloride,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,76282022505,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Fenofibric acid,,68382007716,"Antihyperlipidemic Drugs, NEC",Fenofibric Acid,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,60429098118,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Niacin,,10135061490,"Antihyperlipidemic Drugs, NEC",Niacin,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Niacin,,54569526101,"Antihyperlipidemic Drugs, NEC",Niacin,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Niacin,,54569526103,"Antihyperlipidemic Drugs, NEC",Niacin,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Niacin,,54868486702,"Antihyperlipidemic Drugs, NEC",Niacin,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,54868590700,"Antihyperlipidemic Drugs, NEC",Niacin/Simvastatin,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,60598000790,"Antihyperlipidemic Drugs, NEC",Lovastatin/Niacin,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Docosahexaenoic acid,,88395001716,"Antihyperlipidemic Drugs, NEC",Docosahexaenoic Acid/Eicosapentaenoic Acid/Omega-3,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00904580161,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,66336095430,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Fluvastatin,00078017605,"Antihyperlipidemic Drugs, NEC",Fluvastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00093715293,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411016106,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,00071015723,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,33261099560,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54569611300,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411013203,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,,00026288669,"Antihyperlipidemic Drugs, NEC",Cerivastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,42571004090,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55887085810,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00006074054,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,21695065930,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,21695018030,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54868415702,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,00378821010,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,00591377605,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,00185007460,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,00378652005,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,33261054130,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55887086160,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,58016038530,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,00591001319,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,23490935706,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,53217031930,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54569583403,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,43598058610,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,24658030190,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,00074345790,"Antihyperlipidemic Drugs, NEC",Niacin/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,16252061830,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,60760035330,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Fluvastatin,00093744656,"Antihyperlipidemic Drugs, NEC",Fluvastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,13411011809,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16252050550,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,33261086800,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,45802087993,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,53217020960,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,54569560001,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111074010,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,55887073030,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,60429084290,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,65862005190,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,35356012530,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,62022078030,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00006072654,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411016215,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411013315,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,45802038475,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411013301,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,23490935503,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,10544048630,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,54569564800,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,57866798301,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68382006814,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,21695074090,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,33261054600,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55048077490,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,57866394901,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,58016000600,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,57866393601,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00006073554,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00006053354,"Antihyperlipidemic Drugs, NEC",Simvastatin/Sitagliptin Phosphate,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,55887073060,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16252050790,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,33261054830,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,00006073198,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68382006905,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,50268051215,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,57237016705,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,58016038590,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,58864073930,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,60598000690,"Antihyperlipidemic Drugs, NEC",Lovastatin/Niacin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,63739028010,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,52343002545,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,65862005430,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68180046406,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Fluvastatin,00093744356,"Antihyperlipidemic Drugs, NEC",Fluvastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,13411011403,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,33261086730,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111020030,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,55289080030,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,58016036560,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,60429088105,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,62037079160,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,60429032377,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,54569801100,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111019805,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111075010,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55700002190,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,60760007790,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,58016001330,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,63629484902,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,68084009701,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,10544024630,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,10544050730,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,42254026145,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
